ChannelPartnerID,Month,Year,Brand,Sales
83324,1,2021,B3,8065
83324,8,2021,B1,12213
83325,6,2022,B1,7733
83325,7,2022,B3,19712
83326,2,2022,B5,50631
83326,11,2021,B1,23000
83326,2,2022,B3,6347
83326,7,2022,B1,15810
83326,6,2021,B5,32433
83326,3,2021,B5,10199
83326,1,2022,B3,1772
83326,4,2022,B5,20524
83327,2,2021,B2,27331
83327,5,2022,B3,39752
83327,2,2021,B2,9814
83327,3,2021,B2,2111
83327,12,2022,B5,10427
83327,7,2021,B5,2003
83327,6,2021,B5,2712
83327,3,2022,B3,7441
83327,6,2021,B5,45965
83327,5,2022,B4,14666
83328,9,2022,B3,10654
83328,7,2022,B4,16705
83328,6,2022,B5,3203
83328,3,2021,B5,2873
83328,10,2022,B3,18205
83329,3,2022,B2,8746
83329,3,2022,B5,3998
83329,9,2022,B3,7590
83329,10,2022,B3,87
83329,8,2021,B3,22267
83329,2,2021,B1,43150
83329,8,2022,B4,55620
83329,9,2021,B4,12483
83329,4,2022,B1,17171
83329,4,2022,B5,38664
83330,6,2022,B1,9137
83330,9,2021,B1,15121
83330,6,2022,B3,5429
83330,9,2021,B2,13161
83330,5,2022,B3,18135
83330,8,2021,B2,20633
83330,4,2022,B2,11837
83330,8,2022,B2,10067
83330,6,2022,B4,4605
83331,5,2021,B5,15341
83331,4,2022,B1,23814
83331,9,2022,B5,15485
83331,8,2021,B3,23809
83331,6,2021,B2,25101
83331,6,2021,B1,34106
83331,10,2022,B2,40176
83331,2,2022,B2,5028
83332,1,2021,B1,55430
83332,4,2021,B5,17626
83332,12,2021,B3,39929
83332,3,2022,B2,30043
83332,7,2022,B1,35648
83332,8,2022,B1,25431
83333,11,2021,B5,69462
83333,2,2021,B3,5203
83333,10,2022,B2,16880
83333,11,2021,B1,34741
83333,11,2022,B5,17758
83333,12,2021,B2,12392
83333,8,2021,B3,39875
83333,3,2022,B4,13869
83334,12,2022,B3,4525
83334,9,2022,B5,61336
83334,7,2021,B5,29321
83334,3,2022,B1,11574
83334,11,2022,B2,20198
83334,5,2021,B3,7354
83335,4,2021,B5,3193
83335,4,2021,B5,36159
83335,9,2022,B4,29935
83335,5,2022,B4,6279
83336,2,2021,B2,54803
83336,10,2022,B1,32066
83336,5,2021,B2,46963
83336,10,2022,B2,20526
83336,7,2022,B3,6038
83336,10,2022,B5,3352
83337,10,2021,B4,6408
83337,11,2022,B4,11180
83337,5,2022,B3,12421
83337,10,2022,B2,13651
83337,3,2021,B5,9897
83337,6,2021,B5,27617
83337,5,2021,B5,8627
83337,4,2022,B5,15787
83337,8,2022,B4,49387
83338,10,2021,B1,17956
83338,5,2021,B5,18015
83338,3,2022,B3,13518
83338,10,2021,B4,61532
83338,7,2021,B1,24268
83339,1,2021,B3,12092
83339,12,2021,B3,29383
83339,9,2022,B2,10009
83339,7,2022,B5,26661
83339,1,2022,B1,44023
83340,8,2022,B5,40302
83340,10,2022,B1,11699
83341,11,2021,B5,40211
83341,11,2022,B5,13678
83341,1,2021,B2,5394
83341,3,2021,B3,53751
83341,9,2022,B2,13730
83341,2,2022,B2,20602
83341,4,2022,B5,15339
83341,1,2021,B3,29782
83342,5,2021,B2,42524
83342,2,2022,B4,12806
83342,3,2021,B4,27399
83342,8,2022,B3,10768
83343,2,2022,B1,1988
83343,4,2021,B1,38934
83343,12,2021,B3,23523
83343,11,2022,B5,45980
83343,7,2021,B3,36764
83343,3,2022,B1,26462
83343,9,2022,B3,13216
83343,11,2022,B5,8956
83343,6,2022,B2,45736
83343,2,2022,B5,34839
83343,1,2021,B4,27133
83344,7,2022,B4,7145
83344,5,2021,B3,2013
83344,6,2022,B1,10676
83344,2,2022,B1,31017
83344,1,2022,B3,19445
83345,1,2022,B1,27375
83345,9,2022,B2,6996
83345,12,2022,B2,13956
83345,7,2022,B2,6125
83345,5,2022,B1,7452
83345,9,2022,B1,2057
83346,1,2022,B5,26347
83346,6,2022,B4,2755
83346,5,2022,B2,1220
83346,3,2022,B4,19460
83346,8,2022,B5,9003
83346,8,2022,B2,11013
83346,2,2022,B3,3024
83347,5,2022,B2,5612
83347,4,2022,B3,4628
83347,10,2022,B1,11479
83347,10,2022,B1,13581
83347,1,2022,B2,14720
83347,7,2022,B5,2546
83348,4,2021,B5,23539
83348,9,2022,B2,4204
83348,7,2022,B1,40631
83348,7,2021,B5,9787
83348,10,2022,B1,2554
83348,8,2021,B3,71016
83348,7,2021,B4,32468
83349,7,2021,B4,10669
83349,11,2022,B2,31720
83349,5,2022,B3,40310
83349,5,2021,B5,36165
83349,7,2021,B3,9365
83350,10,2022,B2,9823
83350,7,2021,B5,13509
83350,9,2021,B2,11494
83350,6,2021,B4,5884
83350,3,2022,B4,20450
83351,9,2021,B1,10842
83351,2,2021,B1,5585
83351,4,2022,B4,44105
83351,9,2021,B4,29593
83351,9,2022,B1,19023
83351,3,2021,B4,6313
83351,2,2022,B1,43216
83351,4,2022,B5,12591
83352,10,2022,B3,8017
83352,10,2022,B4,23100
83352,3,2022,B1,19195
83352,7,2021,B2,12725
83353,4,2021,B3,3453
83353,8,2022,B4,31159
83353,3,2021,B5,15974
83353,12,2021,B4,33795
83353,2,2022,B2,1803
83353,6,2022,B1,47676
83353,3,2021,B4,8734
83354,2,2022,B4,5163
83354,9,2021,B1,12146
83354,8,2021,B5,7944
83354,12,2022,B4,28741
83355,11,2021,B3,54851
83355,9,2022,B1,13848
83355,12,2022,B4,28307
83355,3,2022,B2,6381
83355,3,2021,B1,28650
83356,5,2022,B3,59748
83356,11,2021,B5,2402
83356,9,2022,B1,21209
83356,7,2021,B5,25423
83356,4,2022,B2,23850
83356,2,2021,B3,27204
83357,1,2022,B3,29057
83357,11,2022,B4,5019
83357,12,2021,B3,25384
83357,7,2022,B1,6891
83357,9,2022,B1,23969
83358,4,2021,B1,15879
83358,8,2021,B5,40735
83358,10,2021,B3,7250
83358,5,2021,B5,4722
83358,1,2021,B1,4669
83358,10,2022,B1,41903
83358,7,2022,B4,11625
83358,12,2022,B1,15019
83359,4,2021,B2,14915
83359,4,2022,B1,40794
83359,5,2022,B5,33472
83359,9,2021,B2,29673
83359,11,2021,B1,11432
83359,11,2021,B2,14374
83360,8,2021,B4,3798
83360,1,2022,B5,7176
83360,10,2022,B5,9791
83360,6,2021,B3,8847
83361,5,2022,B4,27519
83361,11,2021,B4,10826
83361,7,2021,B1,27004
83361,11,2021,B4,11966
83362,4,2021,B2,1776
83362,4,2022,B2,33505
83362,6,2022,B1,26508
83362,11,2022,B1,4981
83362,12,2022,B1,11337
83362,3,2022,B1,30709
83362,7,2021,B5,55039
83363,2,2021,B1,62658
83363,1,2021,B4,6512
83363,10,2021,B1,11186
83363,1,2021,B2,7682
83364,6,2021,B2,19690
83365,9,2022,B3,20949
83365,1,2022,B2,12135
83365,12,2022,B1,34582
83365,10,2022,B2,32586
83366,10,2022,B4,27268
83366,9,2022,B5,6467
83366,7,2022,B1,9070
83366,9,2022,B2,15056
83366,3,2022,B4,2583
83367,5,2021,B4,5982
83367,9,2022,B4,6722
83367,8,2022,B3,6346
83367,4,2022,B4,2932
83367,5,2022,B2,42351
83368,10,2022,B7,30880
83368,2,2021,B5,9962
83368,3,2022,B3,5140
83368,11,2022,B3,43172
83368,11,2021,B1,9502
83368,8,2021,B2,6645
83368,4,2021,B4,28273
83369,2,2021,B1,46304
83369,2,2022,B3,6936
83369,4,2021,B2,8261
83369,8,2021,B1,8364
83369,4,2022,B1,40736
83369,7,2021,B3,21706
83369,10,2022,B1,8830
83369,9,2021,B2,16140
83370,10,2022,B3,26979
83370,11,2022,B1,8248
83370,8,2021,B3,34246
83370,1,2021,B2,29553
83371,11,2022,B5,49761
83371,5,2022,B2,2146
83371,2,2022,B2,6703
83371,8,2021,B1,8794
83372,6,2021,B2,26788
83372,5,2022,B4,24792
83372,4,2021,B2,21036
83372,10,2021,B1,29975
83372,12,2022,B1,11662
83372,3,2022,B1,34281
83372,11,2021,B5,14621
83372,12,2021,B1,17968
83372,9,2022,B4,17210
83373,11,2021,B1,50842
83373,10,2021,B2,23572
83373,1,2021,B4,23647
83373,12,2021,B3,41801
83373,6,2022,B5,17298
83374,2,2022,B5,24955
83374,4,2021,B1,15088
83374,7,2021,B4,17666
83375,5,2021,B6,2611
83375,3,2022,B4,10390
83375,2,2021,B3,16118
83375,10,2021,B3,46293
83375,1,2022,B1,66846
83375,4,2021,B5,5159
83376,10,2022,B1,34469
83376,7,2022,B4,33424
83376,5,2022,B2,35549
83376,10,2021,B2,35411
83376,11,2022,B3,47760
83376,7,2021,B2,16703
83376,8,2022,B5,2597
83377,8,2021,B2,3677
83377,1,2022,B4,14989
83378,6,2022,B2,7472
83378,1,2022,B1,7399
83378,10,2021,B4,1171
83378,9,2021,B4,27727
83378,12,2021,B2,9385
83378,1,2021,B3,4841
83378,1,2021,B1,25957
83379,6,2022,B3,4767
83379,4,2022,B3,25438
83379,1,2021,B3,25594
83379,6,2021,B3,64533
83379,7,2022,B3,10770
83379,8,2022,B2,10464
83379,1,2021,B1,26322
83380,3,2021,B4,18524
83380,1,2022,B1,15561
83380,3,2021,B4,21423
83380,12,2022,B3,537
83381,1,2021,B4,8305
83382,9,2022,B1,27645
83382,12,2022,B5,13875
83382,3,2022,B5,20026
83383,6,2021,B5,30953
83383,3,2021,B2,16821
83383,11,2022,B4,43892
83383,5,2022,B1,7508
83383,11,2021,B2,30415
83383,1,2022,B4,42982
83383,6,2021,B5,30660
83384,11,2022,B5,14293
83384,1,2022,B2,6254
83385,5,2021,B3,23605
83385,4,2021,B1,16501
83385,7,2022,B3,51686
83385,4,2021,B3,15664
83385,7,2022,B2,14466
83386,4,2022,B1,30883
83386,2,2021,B2,39895
83386,11,2021,B5,21732
83386,12,2022,B2,38186
83386,8,2021,B5,4909
83387,4,2021,B7,44624
83387,4,2022,B5,20909
83387,1,2022,B1,37116
83387,6,2021,B3,5563
83387,6,2021,B2,62759
83388,6,2022,B1,33562
83388,1,2022,B4,43482
83388,8,2022,B2,9187
83388,8,2022,B5,32521
83388,6,2021,B3,5141
83389,5,2022,B1,17371
83389,5,2022,B3,41358
83389,12,2022,B2,3219
83389,11,2022,B2,69462
83389,6,2021,B2,23603
83389,9,2022,B5,7326
83390,7,2022,B5,6561
83390,3,2022,B1,11519
83391,9,2021,B2,6889
83391,4,2022,B4,18349
83391,10,2021,B1,45887
83391,7,2021,B3,1780
83391,9,2022,B2,9349
83391,4,2022,B2,29105
83391,11,2021,B2,15499
83392,11,2022,B3,10569
83392,9,2021,B1,19381
83392,11,2021,B2,3115
83392,5,2022,B3,20316
83392,11,2022,B2,20915
83392,4,2021,B3,38618
83393,7,2021,B7,3302
83393,1,2021,B3,26739
83393,10,2021,B3,10749
83393,6,2021,B4,30627
83393,4,2022,B4,38066
83393,1,2021,B3,38918
83393,11,2022,B2,14080
83393,6,2022,B2,17205
83393,8,2022,B2,23224
83394,2,2021,B5,47258
83394,9,2021,B2,15985
83394,12,2022,B4,10503
83394,5,2022,B3,32873
83394,7,2022,B3,9296
83394,11,2022,B2,45246
83395,8,2021,B3,32438
83395,10,2021,B5,54026
83395,3,2022,B1,41484
83395,10,2022,B3,9680
83395,12,2022,B5,14738
83395,2,2022,B3,34721
83395,12,2021,B3,27938
83395,12,2022,B5,7746
83396,11,2021,B3,4615
83396,10,2022,B4,11100
83396,2,2021,B4,15614
83396,1,2022,B2,12844
83396,11,2021,B5,55311
83397,10,2021,B2,8649
83397,12,2021,B1,26804
83397,11,2022,B3,6380
83398,8,2022,B1,23036
83398,5,2021,B2,8664
83398,9,2022,B3,6023
83398,8,2022,B5,24833
83398,7,2022,B1,9620
83399,12,2022,B5,5567
83399,4,2021,B2,38370
83399,8,2021,B5,18279
83399,5,2022,B1,55049
83399,3,2021,B5,12954
83399,2,2021,B2,28275
83399,5,2022,B3,24375
83400,11,2022,B3,7780
83400,3,2022,B2,12302
83400,2,2022,B1,58649
83400,3,2021,B4,8773
83400,6,2022,B2,4629
83400,10,2021,B5,28753
83400,9,2021,B4,26828
83400,3,2021,B3,40357
83401,6,2021,B4,20295
83401,9,2021,B1,21333
83401,10,2022,B1,53693
83401,9,2021,B3,2849
83402,5,2021,B2,1037
83402,4,2022,B5,19927
83403,11,2022,B7,24604
83403,2,2022,B5,28624
83403,9,2022,B3,9749
83403,12,2022,B3,54209
83403,6,2021,B1,26162
83404,11,2021,B3,15729
83404,3,2022,B4,6806
83404,7,2021,B1,15986
83404,11,2022,B2,60972
83404,8,2021,B2,12243
83404,1,2022,B3,18415
83404,3,2021,B5,8774
83405,12,2022,B5,15687
83405,1,2022,B1,35383
83405,2,2022,B5,21821
83405,1,2021,B5,6584
83405,3,2022,B1,16677
83405,11,2022,B3,34741
83405,9,2022,B3,60963
83406,4,2021,B4,39361
83406,11,2022,B5,17092
83406,2,2022,B2,30476
83406,9,2021,B1,61387
83406,3,2022,B2,6419
83407,9,2021,B2,21494
83407,8,2021,B5,19752
83407,8,2021,B4,32216
83407,8,2022,B2,13761
83408,7,2021,B2,21294
83408,11,2021,B5,10224
83408,3,2022,B3,34624
83408,10,2022,B1,19395
83408,8,2022,B5,31997
83409,2,2021,B3,45842
83409,2,2021,B1,5738
83409,11,2021,B1,7220
83409,3,2022,B1,22867
83409,9,2021,B1,8237
83409,3,2022,B1,8909
83409,12,2022,B1,19258
83409,10,2021,B1,32636
83410,8,2022,B1,73528
83410,9,2022,B2,39309
83411,11,2021,B2,33246
83411,11,2022,B5,40583
83411,9,2022,B4,36819
83411,7,2021,B4,52062
83411,1,2022,B3,5131
83411,10,2022,B1,14080
83411,1,2022,B4,39245
83412,3,2021,B1,11696
83412,12,2022,B2,8987
83412,3,2021,B3,14667
83412,8,2022,B2,18875
83412,2,2022,B3,28491
83413,3,2021,B1,17489
83413,5,2022,B1,42964
83413,1,2022,B4,12250
83413,3,2022,B1,11390
83413,3,2022,B2,10406
83413,4,2022,B3,39455
83414,7,2021,B5,24785
83414,1,2022,B5,59959
83414,6,2021,B5,26894
83414,6,2021,B4,1244
83414,10,2022,B2,16180
83414,5,2022,B5,15173
83414,1,2021,B1,11958
83415,7,2021,B3,28412
83415,5,2021,B4,7795
83415,5,2022,B1,16860
83415,1,2021,B2,22278
83415,5,2021,B4,28714
83415,5,2022,B3,1387
83416,1,2021,B5,7229
83416,8,2021,B2,26546
83416,6,2022,B4,30457
83416,8,2021,B1,56028
83416,7,2021,B4,14756
83416,9,2021,B5,5059
83416,7,2021,B3,27190
83417,9,2021,B1,13844
83417,6,2022,B1,14846
83417,5,2022,B2,26101
83417,9,2022,B5,13963
83417,5,2021,B1,22732
83417,11,2022,B3,35056
83417,10,2021,B3,10900
83418,2,2022,B3,30092
83418,8,2021,B3,57862
83418,11,2022,B1,26547
83418,2,2021,B1,13040
83418,3,2022,B2,27876
83418,9,2022,B2,6639
83419,5,2022,B3,31864
83419,11,2021,B4,15401
83419,4,2021,B5,10304
83419,1,2021,B3,4649
83419,1,2021,B5,2966
83420,6,2021,B2,4759
83420,9,2022,B1,8701
83420,9,2021,B3,30423
83420,6,2021,B1,51913
83420,12,2022,B1,19243
83421,12,2021,B7,11067
83421,7,2021,B1,43777
83421,10,2022,B3,7807
83421,5,2022,B4,25658
83421,3,2021,B5,30619
83421,11,2021,B3,7233
83421,6,2021,B5,37333
83422,1,2021,B1,52023
83422,10,2022,B2,40003
83422,10,2022,B3,14759
83422,11,2022,B5,5025
83422,1,2021,B3,15279
83422,5,2022,B5,15458
83423,4,2022,B4,4949
83423,7,2021,B1,42050
83423,11,2021,B1,20092
83423,9,2021,B3,43521
83424,1,2021,B7,31897
83424,9,2021,B1,53689
83424,2,2021,B5,17263
83424,3,2022,B3,15602
83424,3,2021,B3,8065
83424,10,2022,B2,7966
83425,9,2022,B5,10477
83425,2,2021,B5,54397
83425,5,2022,B1,38556
83425,10,2022,B2,10921
83425,12,2021,B5,4770
83425,3,2022,B2,29426
83425,12,2022,B3,5661
83425,10,2022,B3,38215
83426,2,2022,B2,6161
83426,1,2021,B3,24454
83427,8,2021,B6,4698
83427,5,2022,B5,32227
83427,12,2022,B4,45737
83427,6,2022,B3,31767
83427,4,2021,B2,9566
83427,9,2021,B2,20284
83427,1,2022,B4,15685
83427,5,2022,B5,15224
83427,2,2022,B4,8352
83427,9,2021,B1,20092
83427,9,2022,B1,11383
83428,4,2022,B2,22988
83428,8,2021,B2,15286
83428,7,2021,B3,3523
83428,11,2021,B3,19151
83429,8,2022,B5,32076
83429,3,2022,B1,5920
83429,4,2021,B4,6866
83429,1,2022,B5,22554
83429,7,2022,B2,63924
83429,6,2022,B5,32981
83430,7,2021,B4,17360
83430,7,2021,B3,10780
83430,6,2022,B4,45263
83430,10,2021,B4,25153
83430,11,2022,B4,16172
83430,2,2022,B2,32017
83430,6,2022,B2,11580
83430,4,2022,B3,52122
83430,6,2021,B2,8593
83430,11,2021,B1,21511
83430,5,2021,B1,69507
83431,8,2022,B4,49463
83431,8,2022,B2,23515
83431,5,2021,B5,32670
83431,2,2022,B1,23866
83431,4,2022,B5,51548
83431,11,2021,B1,21793
83431,10,2021,B4,33205
83432,4,2021,B5,12614
83432,4,2022,B3,11538
83432,10,2021,B3,40921
83432,12,2021,B1,12511
83433,12,2022,B5,18613
83433,8,2022,B4,6433
83433,5,2021,B4,10063
83433,12,2022,B5,21663
83433,11,2021,B1,20924
83434,8,2022,B3,64265
83434,8,2022,B3,6519
83435,3,2022,B3,31067
83435,4,2021,B1,22424
83435,5,2022,B3,28216
83435,1,2021,B5,30958
83435,9,2022,B3,4855
83436,2,2021,B1,37585
83436,10,2022,B3,31811
83437,3,2022,B1,3541
83437,5,2021,B1,30488
83437,12,2022,B5,15114
83437,5,2021,B5,49589
83437,2,2022,B1,1171
83437,4,2021,B2,5495
83438,1,2021,B5,20112
83438,5,2021,B5,24048
83438,7,2021,B2,3022
83438,7,2022,B1,6273
83438,8,2022,B1,11840
83439,3,2021,B4,11106
83439,11,2022,B3,42391
83439,7,2021,B5,22961
83439,5,2021,B1,24573
83439,3,2022,B5,7961
83440,5,2022,B1,46895
83440,1,2021,B2,24919
83440,11,2021,B2,25216
83440,10,2021,B2,20581
83440,6,2021,B5,39969
83440,11,2022,B3,31553
83441,3,2021,B4,10031
83441,6,2022,B2,24128
83441,3,2022,B3,32131
83441,11,2022,B5,37319
83442,2,2021,B4,50576
83442,2,2022,B4,48829
83442,10,2021,B3,40973
83442,7,2021,B4,23380
83442,4,2021,B5,37079
83442,10,2022,B2,58938
83442,8,2021,B1,11597
83442,6,2021,B4,22772
83442,7,2021,B5,18135
83443,7,2021,B4,6975
83443,9,2021,B1,16498
83443,1,2022,B5,9718
83443,2,2021,B5,26134
83443,9,2022,B4,42562
83443,7,2021,B5,31401
83443,8,2022,B5,17766
83443,5,2021,B4,11084
83444,1,2021,B5,32154
83444,11,2022,B5,4681
83444,9,2021,B1,25049
83444,11,2021,B5,5392
83444,10,2022,B2,16376
83444,3,2022,B3,6319
83444,7,2021,B4,35218
83444,7,2021,B2,11716
83444,11,2021,B2,26948
83444,5,2022,B1,13696
83445,6,2021,B2,24466
83445,12,2021,B5,11148
83445,6,2022,B1,13260
83445,8,2021,B3,10137
83445,1,2022,B2,36236
83445,9,2022,B1,17278
83446,11,2021,B2,24761
83446,3,2021,B3,17147
83446,3,2021,B2,6626
83446,5,2022,B3,16216
83446,4,2022,B3,4357
83446,12,2022,B5,17336
83446,9,2021,B1,19144
83447,3,2022,B2,58820
83447,2,2021,B3,32928
83447,3,2021,B2,14720
83447,3,2021,B2,20525
83447,9,2021,B5,12535
83447,9,2021,B1,14576
83447,3,2022,B1,13933
83447,3,2021,B3,33828
83447,2,2021,B1,24710
83447,7,2021,B3,43904
83448,3,2022,B5,10900
83448,2,2021,B4,2245
83448,10,2022,B4,24017
83448,5,2022,B4,9329
83448,6,2022,B2,2149
83448,9,2021,B2,38123
83448,3,2021,B3,19462
83449,12,2021,B2,14819
83449,4,2022,B4,11458
83449,5,2021,B4,37168
83449,9,2021,B3,13127
83449,12,2021,B2,16582
83449,9,2021,B1,41474
83449,4,2021,B2,9020
83449,11,2022,B1,10173
83449,8,2021,B1,7335
83450,8,2022,B4,27248
83450,4,2021,B2,29582
83450,6,2021,B2,27020
83450,9,2021,B4,18774
83450,6,2021,B4,18393
83450,7,2022,B1,27831
83450,9,2021,B5,13845
83451,3,2021,B3,20796
83451,4,2021,B3,7146
83451,3,2022,B4,42016
83451,1,2022,B3,11155
83451,12,2022,B1,62169
83451,11,2021,B4,12453
83451,8,2022,B2,16493
83452,9,2021,B3,43278
83452,1,2021,B2,34570
83452,9,2021,B4,15990
83452,9,2022,B2,10604
83453,3,2022,B5,12909
83453,12,2021,B5,6565
83453,12,2021,B3,28668
83453,2,2022,B1,36704
83454,2,2021,B2,13692
83454,5,2021,B1,8039
83455,4,2021,B3,37244
83455,7,2022,B5,19596
83455,10,2022,B5,13633
83455,12,2021,B5,27307
83455,10,2021,B4,28195
83455,10,2021,B4,28768
83456,11,2021,B4,26540
83456,3,2021,B5,10144
83456,10,2021,B1,33165
83456,2,2021,B3,8409
83457,12,2021,B3,39389
83457,12,2022,B4,34521
83457,11,2022,B5,44217
83457,12,2022,B2,27861
83457,1,2021,B1,54406
83458,9,2021,B5,5455
83458,1,2021,B3,36551
83458,4,2022,B1,44417
83458,2,2022,B1,29457
83458,7,2022,B3,5419
83458,5,2022,B5,21885
83458,4,2022,B2,9969
83458,7,2022,B4,6606
83459,8,2022,B2,41868
83459,9,2021,B2,48342
83459,4,2022,B1,8538
83460,9,2022,B5,6187
83460,9,2022,B4,27846
83460,7,2021,B3,11266
83460,8,2021,B2,16980
83460,9,2022,B5,15241
83460,7,2022,B1,12480
83460,4,2022,B3,8327
83461,1,2021,B3,22229
83461,3,2021,B2,37605
83461,6,2021,B1,32024
83461,10,2022,B5,4245
83461,11,2021,B4,23651
83461,10,2021,B1,10266
83461,10,2022,B5,7732
83461,2,2021,B3,11574
83461,3,2022,B4,13622
83461,3,2021,B3,17578
83461,10,2021,B1,25230
83462,1,2022,B2,18791
83462,1,2021,B1,32263
83462,4,2021,B4,40616
83462,2,2021,B5,34952
83462,8,2022,B2,5396
83462,4,2022,B1,38831
83462,4,2021,B2,11397
83462,12,2022,B4,21131
83462,2,2021,B1,11141
83463,5,2021,B3,9694
83463,4,2021,B1,14790
83463,10,2022,B3,6452
83463,6,2022,B1,28438
83463,5,2022,B4,32303
83463,1,2022,B3,22942
83463,11,2022,B2,59968
83463,12,2021,B1,48308
83464,9,2021,B1,17005
83464,9,2022,B2,17428
83464,3,2022,B5,22441
83464,2,2022,B1,16205
83464,11,2022,B1,1853
83465,9,2022,B3,39192
83465,1,2021,B2,7668
83465,1,2021,B2,14085
83465,4,2021,B2,14564
83465,1,2021,B1,19442
83465,5,2022,B1,4814
83466,4,2021,B1,8053
83466,1,2021,B3,21632
83466,2,2022,B2,3296
83466,12,2021,B3,8958
83466,4,2022,B4,20043
83466,7,2021,B4,41360
83466,8,2022,B1,62016
83466,2,2022,B5,15709
83467,6,2021,B3,57717
83467,10,2022,B1,26314
83467,12,2021,B5,19616
83467,4,2021,B1,41596
83467,5,2021,B2,15905
83468,4,2022,B7,46497
83468,6,2021,B5,23512
83468,10,2021,B4,5093
83468,2,2022,B5,15522
83468,3,2021,B3,13973
83468,9,2021,B3,40510
83468,5,2022,B1,26706
83469,7,2021,B2,7645
83469,1,2022,B5,13386
83469,10,2022,B3,15906
83469,4,2021,B3,11661
83469,10,2021,B5,6306
83469,10,2022,B1,5181
83469,1,2022,B1,7993
83469,2,2022,B5,19834
83470,8,2021,B4,22185
83470,1,2021,B1,28577
83470,5,2022,B5,26690
83470,8,2021,B2,7606
83470,12,2022,B5,19747
83470,10,2022,B1,57810
83471,7,2021,B3,39082
83471,7,2021,B4,16884
83471,9,2021,B1,32769
83471,9,2022,B1,15139
83471,11,2022,B5,38782
83472,6,2022,B4,28639
83472,4,2021,B1,9240
83472,12,2022,B5,17270
83472,7,2022,B3,19407
83472,1,2022,B1,16437
83472,8,2021,B3,56166
83472,9,2022,B1,32136
83473,5,2022,B5,35514
83473,9,2022,B3,43799
83473,9,2021,B3,18694
83473,5,2021,B2,23736
83474,5,2021,B3,45273
83474,2,2021,B3,28005
83475,3,2021,B3,8568
83475,7,2021,B4,24851
83476,2,2021,B5,17055
83476,1,2022,B2,4121
83476,3,2021,B4,50677
83476,9,2021,B2,67528
83476,2,2021,B2,6456
83476,12,2022,B5,5847
83476,6,2021,B3,13284
83476,7,2022,B3,13167
83476,1,2022,B4,29217
83476,1,2021,B3,5628
83477,12,2022,B4,13864
83477,1,2021,B5,11051
83477,1,2021,B5,52747
83477,8,2022,B3,34109
83478,6,2021,B5,6523
83478,12,2021,B4,12530
83478,5,2021,B1,26341
83478,2,2022,B3,5927
83478,10,2021,B4,19255
83479,8,2021,B2,25975
83479,11,2022,B2,22220
83480,12,2021,B4,1574
83480,5,2022,B5,67326
83480,10,2022,B2,2722
83480,12,2022,B3,18071
83481,12,2021,B4,5995
83481,11,2021,B4,4796
83481,6,2021,B1,5324
83481,9,2022,B2,25775
83481,2,2022,B2,29808
83481,10,2021,B1,10249
83481,4,2022,B4,28480
83481,12,2021,B5,16295
83482,4,2021,B1,33296
83482,4,2021,B3,34863
83482,5,2022,B5,6960
83482,4,2022,B3,15533
83483,1,2021,B5,6545
83483,6,2022,B4,45435
83483,12,2022,B3,8486
83484,6,2021,B1,1004
83484,5,2021,B2,44076
83484,6,2021,B5,7878
83484,1,2021,B2,4779
83484,4,2021,B3,19069
83484,2,2022,B2,26548
83484,2,2022,B5,11212
83485,4,2022,B2,2517
83485,5,2022,B2,8152
83485,11,2022,B3,4234
83485,5,2022,B4,15269
83485,3,2021,B1,36682
83485,7,2021,B2,6645
83485,11,2021,B1,18595
83485,7,2022,B2,6224
83485,11,2021,B4,18385
83486,12,2021,B4,3530
83486,11,2022,B1,19084
83486,1,2021,B2,8659
83486,2,2022,B4,12812
83486,12,2022,B3,46213
83486,1,2021,B4,15069
83486,7,2021,B4,9715
83486,3,2022,B3,15237
83486,10,2021,B4,30366
83486,10,2022,B5,27896
83487,9,2021,B2,11828
83487,4,2021,B5,10948
83487,12,2022,B1,2756
83487,6,2022,B1,36140
83487,6,2022,B1,10997
83487,4,2021,B2,40150
83487,9,2022,B4,18831
83488,7,2022,B5,13744
83488,11,2021,B3,11379
83488,5,2021,B4,14791
83488,3,2022,B2,16422
83488,1,2022,B4,19518
83488,9,2022,B1,24088
83488,5,2022,B5,29545
83489,12,2021,B4,8936
83489,5,2021,B4,16714
83489,6,2022,B2,21304
83490,4,2022,B2,58192
83490,7,2021,B5,4160
83490,12,2021,B5,20890
83490,9,2022,B1,30529
83491,1,2022,B4,62973
83491,6,2022,B4,25447
83491,3,2021,B4,31127
83491,7,2021,B1,14970
83491,11,2022,B2,7249
83491,4,2021,B4,53507
83492,4,2021,B1,6554
83492,4,2022,B2,31292
83492,9,2021,B3,4822
83492,12,2021,B5,29617
83493,6,2022,B4,14930
83493,12,2021,B5,63547
83493,12,2021,B1,66902
83493,8,2022,B2,12048
83493,7,2022,B3,28896
83494,6,2021,B5,34086
83494,9,2021,B2,7055
83494,3,2022,B2,33740
83494,1,2022,B4,26258
83495,8,2022,B1,33755
83495,11,2021,B3,11525
83495,10,2022,B4,7000
83495,8,2022,B1,18245
83495,11,2022,B4,15929
83496,10,2022,B2,18678
83496,10,2021,B4,51918
83496,8,2021,B3,8166
83497,12,2021,B1,8666
83497,12,2022,B5,13465
83497,6,2022,B1,32797
83497,3,2022,B2,57953
83497,2,2021,B3,13828
83497,8,2022,B5,32126
83497,7,2022,B2,29148
83497,3,2022,B4,14731
